id,date,user,pc,to,cc,bcc,from,size,attachments
E007415,08/09/2010 07:43:00,frank.miller,LAP0005,noah.martin@partner.com,noah.martin@dtaa.com,bob.johnson@dtaa.com,frank.miller@dtaa.com,10671794,0
E007416,10/22/2010 14:31:00,iris.lee,LAP0004,eve.davis@external.com,karen.green@dtaa.com,,iris.lee@company.com,33226674,0
E007417,12/27/2010 19:20:00,alice.smith,DSK0004,olivia.garcia@company.com,,,alice.smith@company.com,18299442,0
E007418,04/17/2010 20:18:00,diana.wilson,LAP0005,grace.taylor@partner.com,mia.thompson@dtaa.com,,diana.wilson@partner.com,48025135,0
E007419,04/09/2010 07:55:00,diana.wilson,DSK0003,karen.green@dtaa.com,,,diana.wilson@external.com,16816107,0
E007420,05/23/2010 08:19:00,frank.miller,LAP0002,karen.green@partner.com,,,frank.miller@external.com,33525610,0
E007421,06/14/2010 05:01:00,eve.davis,LAP0005,leo.harris@external.com,,,eve.davis@dtaa.com,42003417,0
E007422,08/09/2010 03:41:00,eve.davis,DSK0005,olivia.garcia@partner.com,henry.clark@dtaa.com,,eve.davis@dtaa.com,20250727,1
E007423,11/29/2010 19:21:00,bob.johnson,LAP0004,jack.white@company.com,,,bob.johnson@external.com,30917973,2
E007424,12/16/2010 07:32:00,mia.thompson,LAP0002,peter.robinson@company.com,diana.wilson@dtaa.com,,mia.thompson@external.com,29446868,0
E007425,10/21/2010 02:35:00,karen.green,DSK0005,henry.clark@partner.com,jack.white@dtaa.com,jack.white@dtaa.com,karen.green@company.com,33130416,0
E007426,06/04/2010 17:03:00,jack.white,DSK0001,charlie.brown@company.com,,,jack.white@external.com,36225919,2
E007427,12/23/2010 17:20:00,frank.miller,LAP0004,noah.martin@partner.com,,,frank.miller@company.com,4893346,0
E007428,09/17/2010 14:35:00,peter.robinson,DSK0001,noah.martin@company.com,,,peter.robinson@company.com,47642499,2
E007429,04/01/2010 18:18:00,alice.smith,LAP0003,eve.davis@external.com,,,alice.smith@external.com,24982847,0
E007430,05/30/2010 21:58:00,diana.wilson,LAP0005,diana.wilson@dtaa.com,,,diana.wilson@external.com,40680874,2
E007431,07/28/2010 11:54:00,alice.smith,DSK0001,eve.davis@partner.com,,,alice.smith@partner.com,11133737,2
E007432,05/06/2010 11:39:00,iris.lee,LAP0002,jack.white@external.com,grace.taylor@dtaa.com,,iris.lee@external.com,48069799,0
E007433,01/24/2010 01:03:00,peter.robinson,LAP0001,charlie.brown@partner.com,diana.wilson@dtaa.com,,peter.robinson@partner.com,22029755,0
E007434,03/20/2010 13:41:00,henry.clark,DSK0001,jack.white@external.com,,,henry.clark@dtaa.com,19861019,0
E007435,05/09/2010 17:20:00,mia.thompson,DSK0004,charlie.brown@dtaa.com,,,mia.thompson@external.com,5647675,0
E007436,10/18/2010 19:42:00,olivia.garcia,LAP0004,diana.wilson@partner.com,,,olivia.garcia@dtaa.com,21736781,1
E007437,02/16/2010 04:00:00,eve.davis,DSK0003,diana.wilson@dtaa.com,,olivia.garcia@dtaa.com,eve.davis@company.com,4200752,9
E007438,08/14/2010 08:23:00,karen.green,DSK0002,alice.smith@company.com,,,karen.green@company.com,42072827,0
E007439,06/11/2010 16:26:00,mia.thompson,LAP0003,eve.davis@dtaa.com,,,mia.thompson@company.com,18384088,3
E007440,09/26/2010 18:48:00,diana.wilson,LAP0002,henry.clark@company.com,,,diana.wilson@company.com,21946143,0
E007441,09/27/2010 04:05:00,iris.lee,DSK0003,grace.taylor@company.com,karen.green@dtaa.com,,iris.lee@external.com,17896554,1
E007442,11/03/2010 01:39:00,leo.harris,LAP0004,peter.robinson@external.com,grace.taylor@dtaa.com,,leo.harris@dtaa.com,23575675,0
E007443,11/03/2010 08:03:00,karen.green,LAP0004,iris.lee@dtaa.com,jack.white@dtaa.com,,karen.green@partner.com,29059269,1
E007444,02/21/2010 00:23:00,alice.smith,DSK0003,frank.miller@external.com,,,alice.smith@dtaa.com,10830861,0
E007445,10/22/2010 17:31:00,peter.robinson,DSK0004,iris.lee@partner.com,,,peter.robinson@company.com,34414662,0
E007446,06/29/2010 05:00:00,iris.lee,DSK0001,jack.white@partner.com,peter.robinson@dtaa.com,,iris.lee@partner.com,87082145,1
E007447,10/05/2010 19:47:00,leo.harris,DSK0005,bob.johnson@external.com,,,leo.harris@external.com,20787032,7
E007448,11/18/2010 10:36:00,alice.smith,DSK0005,eve.davis@external.com,bob.johnson@dtaa.com,,alice.smith@company.com,49883768,11
E007449,06/22/2010 04:23:00,olivia.garcia,DSK0002,karen.green@external.com,,,olivia.garcia@company.com,4583276,0
E007450,12/18/2010 01:56:00,karen.green,LAP0004,charlie.brown@dtaa.com,,,karen.green@dtaa.com,36576287,3
E007451,01/14/2010 10:39:00,leo.harris,LAP0002,charlie.brown@company.com,,,leo.harris@dtaa.com,27127617,2
E007452,04/30/2010 12:03:00,karen.green,LAP0003,jack.white@partner.com,,,karen.green@external.com,3666010,0
E007453,10/16/2010 17:48:00,noah.martin,DSK0002,eve.davis@dtaa.com,diana.wilson@dtaa.com,,noah.martin@partner.com,47353448,2
E007454,03/04/2010 13:40:00,diana.wilson,LAP0001,frank.miller@company.com,,,diana.wilson@dtaa.com,44853832,1
E007455,11/11/2010 07:46:00,mia.thompson,DSK0005,eve.davis@dtaa.com,jack.white@dtaa.com,,mia.thompson@dtaa.com,37259667,2
E007456,03/23/2010 22:27:00,leo.harris,DSK0003,peter.robinson@company.com,,,leo.harris@company.com,14067271,0
E007457,02/07/2010 02:36:00,leo.harris,LAP0001,diana.wilson@dtaa.com,,,leo.harris@partner.com,13790747,1
E007458,06/01/2010 05:44:00,alice.smith,LAP0004,karen.green@dtaa.com,karen.green@dtaa.com,,alice.smith@external.com,13012072,0
E007459,11/07/2010 18:13:00,iris.lee,LAP0005,diana.wilson@company.com,,,iris.lee@external.com,25441683,0
E007460,01/07/2010 00:59:00,olivia.garcia,LAP0004,eve.davis@external.com,,,olivia.garcia@dtaa.com,10122377,0
E007461,01/17/2010 02:40:00,grace.taylor,LAP0001,noah.martin@dtaa.com,,,grace.taylor@partner.com,43394050,1
E007462,03/17/2010 01:49:00,iris.lee,LAP0005,charlie.brown@company.com,,,iris.lee@company.com,10812143,0
E007463,02/17/2010 04:33:00,peter.robinson,DSK0005,iris.lee@external.com,,,peter.robinson@company.com,10964928,3
E007464,04/20/2010 23:44:00,peter.robinson,DSK0002,jack.white@external.com,alice.smith@dtaa.com,,peter.robinson@external.com,44855600,3
E007465,09/29/2010 16:21:00,olivia.garcia,LAP0003,karen.green@company.com,charlie.brown@dtaa.com,,olivia.garcia@dtaa.com,45085475,1
E007466,08/31/2010 06:44:00,henry.clark,DSK0005,eve.davis@dtaa.com,bob.johnson@dtaa.com,,henry.clark@company.com,38333523,1
E007467,12/17/2010 00:22:00,alice.smith,DSK0004,iris.lee@dtaa.com,,,alice.smith@dtaa.com,8262000,3
E007468,04/24/2010 15:34:00,leo.harris,LAP0002,karen.green@company.com,,olivia.garcia@dtaa.com,leo.harris@dtaa.com,5733692,2
E007469,09/14/2010 22:14:00,peter.robinson,LAP0003,karen.green@dtaa.com,,,peter.robinson@company.com,33451090,2
E007470,12/25/2010 04:33:00,iris.lee,LAP0004,alice.smith@partner.com,,,iris.lee@external.com,30388189,0
E007471,07/13/2010 00:32:00,alice.smith,DSK0002,mia.thompson@company.com,,,alice.smith@company.com,39328123,4
E007472,01/13/2010 18:13:00,diana.wilson,LAP0003,karen.green@company.com,,,diana.wilson@external.com,35707138,1
E007473,01/12/2010 22:51:00,leo.harris,DSK0003,diana.wilson@partner.com,,,leo.harris@partner.com,23578033,0
E007474,05/24/2010 18:53:00,grace.taylor,LAP0001,bob.johnson@external.com,,,grace.taylor@company.com,21861863,0
E007475,05/11/2010 03:17:00,jack.white,LAP0001,alice.smith@dtaa.com,,,jack.white@partner.com,1369920,8
E007476,12/20/2010 07:48:00,jack.white,DSK0003,frank.miller@company.com,karen.green@dtaa.com,,jack.white@company.com,15233266,0
E007477,08/10/2010 12:58:00,peter.robinson,LAP0002,jack.white@dtaa.com,bob.johnson@dtaa.com,,peter.robinson@partner.com,9657650,0
E007478,12/23/2010 06:11:00,eve.davis,LAP0001,jack.white@external.com,frank.miller@dtaa.com,,eve.davis@dtaa.com,14159720,0
E007479,02/07/2010 12:04:00,alice.smith,DSK0002,henry.clark@dtaa.com,,,alice.smith@partner.com,44630828,1
E007480,10/27/2010 12:22:00,henry.clark,DSK0005,henry.clark@company.com,,,henry.clark@company.com,7331030,0
E007481,06/26/2010 00:46:00,olivia.garcia,DSK0004,mia.thompson@company.com,,,olivia.garcia@external.com,41285169,0
E007482,01/06/2010 04:13:00,eve.davis,LAP0004,karen.green@company.com,,charlie.brown@dtaa.com,eve.davis@dtaa.com,45567788,0
E007483,02/07/2010 09:45:00,jack.white,LAP0005,mia.thompson@company.com,,,jack.white@partner.com,48047050,0
E007484,01/15/2010 00:10:00,grace.taylor,LAP0004,eve.davis@dtaa.com,,,grace.taylor@dtaa.com,29458064,3
E007485,05/01/2010 16:46:00,noah.martin,LAP0005,karen.green@external.com,,,noah.martin@external.com,10378359,1
E007486,06/23/2010 22:24:00,olivia.garcia,DSK0001,peter.robinson@partner.com,,,olivia.garcia@partner.com,36860871,0
E007487,04/13/2010 15:35:00,iris.lee,LAP0003,leo.harris@partner.com,,,iris.lee@partner.com,29358383,0
E007488,09/07/2010 08:08:00,alice.smith,DSK0001,olivia.garcia@company.com,,,alice.smith@dtaa.com,24260613,1
E007489,01/05/2010 15:10:00,leo.harris,DSK0001,olivia.garcia@external.com,,,leo.harris@company.com,33441838,1
E007490,01/18/2010 09:06:00,charlie.brown,DSK0001,eve.davis@dtaa.com,mia.thompson@dtaa.com,,charlie.brown@dtaa.com,24783400,1
E007491,03/28/2010 13:59:00,karen.green,LAP0003,alice.smith@company.com,,,karen.green@partner.com,10508526,2
E007492,01/17/2010 09:10:00,noah.martin,DSK0005,noah.martin@dtaa.com,,,noah.martin@external.com,37333643,14
E007493,04/20/2010 10:19:00,iris.lee,LAP0004,charlie.brown@company.com,,,iris.lee@dtaa.com,20172841,1
E007494,11/18/2010 14:41:00,bob.johnson,DSK0001,bob.johnson@company.com,,,bob.johnson@partner.com,16869873,5
E007495,10/03/2010 20:02:00,charlie.brown,DSK0001,grace.taylor@dtaa.com,,,charlie.brown@company.com,3823538,0
E007496,12/28/2010 08:11:00,alice.smith,DSK0004,diana.wilson@external.com,,alice.smith@dtaa.com,alice.smith@dtaa.com,4555745,0
E007497,04/14/2010 20:56:00,eve.davis,DSK0005,peter.robinson@partner.com,,,eve.davis@external.com,34854048,0
E007498,12/13/2010 10:01:00,mia.thompson,LAP0004,olivia.garcia@partner.com,,,mia.thompson@company.com,25793603,0
E007499,04/09/2010 23:58:00,leo.harris,DSK0005,olivia.garcia@partner.com,,,leo.harris@dtaa.com,30707186,1
E007500,05/15/2010 19:46:00,leo.harris,DSK0001,iris.lee@partner.com,,,leo.harris@company.com,46977874,1
E007501,12/31/2010 23:38:00,noah.martin,DSK0004,bob.johnson@dtaa.com,,,noah.martin@dtaa.com,23211950,0
E007502,03/08/2010 17:14:00,karen.green,LAP0001,charlie.brown@partner.com,,,karen.green@external.com,43047882,0
E007503,10/09/2010 04:40:00,charlie.brown,DSK0001,leo.harris@company.com,,noah.martin@dtaa.com,charlie.brown@dtaa.com,34465780,0
E007504,04/12/2010 13:13:00,charlie.brown,DSK0005,frank.miller@company.com,henry.clark@dtaa.com,,charlie.brown@company.com,18008199,8
E007505,10/08/2010 15:23:00,leo.harris,DSK0001,jack.white@company.com,olivia.garcia@dtaa.com,,leo.harris@partner.com,21468848,2
E007506,06/01/2010 05:52:00,noah.martin,LAP0004,karen.green@dtaa.com,,,noah.martin@partner.com,1565102,1
E007507,10/20/2010 13:13:00,noah.martin,LAP0001,olivia.garcia@external.com,,,noah.martin@dtaa.com,1968986,0
E007508,06/01/2010 05:24:00,leo.harris,DSK0004,diana.wilson@company.com,,,leo.harris@dtaa.com,418609,0
E007509,05/09/2010 03:33:00,grace.taylor,LAP0004,noah.martin@company.com,,,grace.taylor@dtaa.com,45241131,0
E007510,09/21/2010 09:05:00,alice.smith,DSK0003,frank.miller@partner.com,,,alice.smith@partner.com,23529707,1
E007511,06/22/2010 01:58:00,henry.clark,DSK0002,leo.harris@company.com,,olivia.garcia@dtaa.com,henry.clark@dtaa.com,6947371,0
E007512,11/17/2010 00:03:00,bob.johnson,DSK0003,bob.johnson@company.com,iris.lee@dtaa.com,,bob.johnson@dtaa.com,19809367,0
E007513,03/17/2010 20:33:00,diana.wilson,LAP0003,leo.harris@company.com,,,diana.wilson@external.com,13041256,0
E007514,08/27/2010 15:14:00,noah.martin,DSK0005,iris.lee@dtaa.com,,,noah.martin@company.com,28358515,0
E007515,06/26/2010 13:43:00,bob.johnson,LAP0002,leo.harris@external.com,noah.martin@dtaa.com,,bob.johnson@company.com,11395098,3
E007516,05/17/2010 22:58:00,henry.clark,LAP0003,jack.white@company.com,,,henry.clark@company.com,28520551,1
E007517,12/21/2010 14:37:00,alice.smith,DSK0003,peter.robinson@external.com,,jack.white@dtaa.com,alice.smith@external.com,4489036,0
E007518,08/21/2010 05:39:00,grace.taylor,LAP0003,olivia.garcia@company.com,alice.smith@dtaa.com,,grace.taylor@company.com,15980516,0
E007519,05/02/2010 04:54:00,grace.taylor,DSK0002,mia.thompson@company.com,,,grace.taylor@external.com,17961603,8
E007520,05/23/2010 04:10:00,karen.green,LAP0004,olivia.garcia@external.com,,,karen.green@partner.com,22521391,2
E007521,04/08/2010 09:11:00,charlie.brown,DSK0003,grace.taylor@dtaa.com,,,charlie.brown@dtaa.com,35536886,3
E007522,12/27/2010 15:58:00,peter.robinson,LAP0002,grace.taylor@company.com,,,peter.robinson@dtaa.com,170051,0
E007523,07/01/2010 02:47:00,noah.martin,DSK0002,olivia.garcia@dtaa.com,,,noah.martin@company.com,3348356,10
E007524,10/15/2010 01:51:00,olivia.garcia,DSK0002,frank.miller@external.com,,,olivia.garcia@partner.com,18019812,0
E007525,07/09/2010 17:07:00,olivia.garcia,DSK0005,frank.miller@partner.com,,,olivia.garcia@company.com,24824283,0
E007526,11/23/2010 14:18:00,frank.miller,LAP0005,grace.taylor@dtaa.com,,bob.johnson@dtaa.com,frank.miller@company.com,21850998,0
E007527,09/04/2010 11:57:00,jack.white,DSK0005,bob.johnson@partner.com,,,jack.white@partner.com,38762581,2
E007528,10/02/2010 06:25:00,frank.miller,LAP0002,diana.wilson@partner.com,frank.miller@dtaa.com,,frank.miller@partner.com,36812233,0
E007529,04/03/2010 14:54:00,frank.miller,DSK0002,mia.thompson@dtaa.com,,,frank.miller@company.com,31255680,0
E007530,12/19/2010 16:51:00,karen.green,DSK0005,leo.harris@external.com,,karen.green@dtaa.com,karen.green@external.com,14681686,2
E007531,05/01/2010 13:14:00,peter.robinson,DSK0005,frank.miller@dtaa.com,,,peter.robinson@partner.com,19948209,0
E007532,08/20/2010 15:13:00,karen.green,LAP0004,eve.davis@company.com,,,karen.green@partner.com,46517967,0
E007533,02/06/2010 14:09:00,henry.clark,LAP0002,peter.robinson@company.com,grace.taylor@dtaa.com,,henry.clark@partner.com,22042359,1
E007534,03/01/2010 04:47:00,eve.davis,LAP0004,henry.clark@dtaa.com,olivia.garcia@dtaa.com,alice.smith@dtaa.com,eve.davis@partner.com,35646700,2
E007535,12/14/2010 18:55:00,alice.smith,DSK0002,olivia.garcia@company.com,grace.taylor@dtaa.com,,alice.smith@dtaa.com,2437736,0
E007536,03/27/2010 11:25:00,charlie.brown,DSK0002,eve.davis@dtaa.com,,,charlie.brown@company.com,73822709,1
E007537,03/27/2010 07:13:00,henry.clark,DSK0002,diana.wilson@company.com,,,henry.clark@company.com,34994516,0
E007538,12/28/2010 00:17:00,grace.taylor,LAP0003,leo.harris@dtaa.com,,,grace.taylor@dtaa.com,9516541,0
E007539,05/26/2010 23:56:00,bob.johnson,DSK0001,noah.martin@company.com,charlie.brown@dtaa.com,,bob.johnson@external.com,16921078,1
E007540,04/27/2010 14:58:00,diana.wilson,DSK0005,eve.davis@company.com,,,diana.wilson@external.com,14843613,0
E007541,03/16/2010 09:37:00,leo.harris,LAP0005,noah.martin@dtaa.com,,,leo.harris@external.com,44790247,0
E007542,11/16/2010 11:56:00,leo.harris,DSK0001,grace.taylor@external.com,,,leo.harris@dtaa.com,36744565,0
E007543,11/18/2010 01:49:00,mia.thompson,DSK0004,noah.martin@external.com,iris.lee@dtaa.com,,mia.thompson@dtaa.com,4145285,1
E007544,06/21/2010 03:08:00,diana.wilson,DSK0003,iris.lee@dtaa.com,bob.johnson@dtaa.com,,diana.wilson@partner.com,28578060,0
E007545,06/25/2010 04:59:00,frank.miller,DSK0004,jack.white@partner.com,,,frank.miller@dtaa.com,46935808,1
E007546,08/21/2010 10:15:00,grace.taylor,DSK0002,karen.green@partner.com,,,grace.taylor@company.com,45201483,0
E007547,05/15/2010 07:57:00,grace.taylor,LAP0001,iris.lee@company.com,,,grace.taylor@external.com,40594784,0
E007548,04/20/2010 11:07:00,jack.white,LAP0002,alice.smith@partner.com,,henry.clark@dtaa.com,jack.white@partner.com,1321314,10
E007549,02/09/2010 20:21:00,frank.miller,DSK0003,noah.martin@partner.com,karen.green@dtaa.com,,frank.miller@company.com,2277868,6
E007550,12/01/2010 19:17:00,charlie.brown,DSK0002,olivia.garcia@partner.com,,,charlie.brown@external.com,8400351,1
E007551,01/05/2010 04:06:00,leo.harris,DSK0002,bob.johnson@external.com,,,leo.harris@dtaa.com,48493269,8
E007552,03/30/2010 09:54:00,grace.taylor,DSK0005,diana.wilson@partner.com,,,grace.taylor@company.com,1132216,1
E007553,07/09/2010 08:46:00,bob.johnson,LAP0003,noah.martin@external.com,alice.smith@dtaa.com,,bob.johnson@dtaa.com,7384605,0
E007554,01/28/2010 22:04:00,leo.harris,DSK0004,jack.white@company.com,,,leo.harris@company.com,44166387,2
E007555,11/22/2010 06:19:00,olivia.garcia,LAP0002,grace.taylor@dtaa.com,,,olivia.garcia@partner.com,28197428,0
E007556,09/06/2010 23:25:00,alice.smith,LAP0001,grace.taylor@company.com,,,alice.smith@partner.com,44592103,0
E007557,08/16/2010 04:53:00,bob.johnson,LAP0004,frank.miller@dtaa.com,karen.green@dtaa.com,,bob.johnson@company.com,43460422,0
E007558,12/13/2010 21:23:00,noah.martin,DSK0002,peter.robinson@external.com,,,noah.martin@dtaa.com,15772286,0
E007559,02/20/2010 22:44:00,eve.davis,DSK0001,grace.taylor@partner.com,,,eve.davis@dtaa.com,6215708,1
E007560,10/21/2010 15:01:00,charlie.brown,DSK0003,charlie.brown@dtaa.com,henry.clark@dtaa.com,,charlie.brown@company.com,32206634,9
E007561,01/12/2010 07:23:00,leo.harris,LAP0003,grace.taylor@company.com,,,leo.harris@partner.com,8194048,5
E007562,03/21/2010 05:20:00,jack.white,DSK0004,charlie.brown@external.com,,,jack.white@external.com,39215057,0
E007563,11/11/2010 23:16:00,leo.harris,DSK0002,alice.smith@dtaa.com,,,leo.harris@external.com,13330835,2
E007564,05/03/2010 12:58:00,peter.robinson,LAP0001,jack.white@partner.com,leo.harris@dtaa.com,,peter.robinson@partner.com,46353251,1
E007565,10/03/2010 15:38:00,mia.thompson,LAP0002,charlie.brown@external.com,,,mia.thompson@dtaa.com,70216552,1
E007566,07/07/2010 09:47:00,karen.green,DSK0002,henry.clark@partner.com,,,karen.green@external.com,5155268,0
E007567,02/05/2010 17:46:00,jack.white,DSK0005,iris.lee@company.com,,,jack.white@company.com,20094173,0
E007568,03/10/2010 10:16:00,charlie.brown,LAP0001,bob.johnson@company.com,,,charlie.brown@dtaa.com,16627061,0
E007569,10/27/2010 17:36:00,diana.wilson,LAP0005,noah.martin@dtaa.com,,,diana.wilson@company.com,47612123,1
E007570,03/03/2010 05:03:00,diana.wilson,LAP0001,karen.green@company.com,,,diana.wilson@partner.com,19356866,10
E007571,12/08/2010 01:27:00,diana.wilson,LAP0005,mia.thompson@dtaa.com,,,diana.wilson@partner.com,29482440,0
E007572,06/11/2010 00:10:00,bob.johnson,DSK0002,frank.miller@external.com,,,bob.johnson@company.com,34388502,1
E007573,12/03/2010 08:03:00,leo.harris,DSK0004,grace.taylor@company.com,,,leo.harris@dtaa.com,27170163,0
E007574,09/10/2010 21:34:00,olivia.garcia,LAP0003,henry.clark@company.com,,peter.robinson@dtaa.com,olivia.garcia@dtaa.com,21348514,0
E007575,11/27/2010 07:09:00,peter.robinson,LAP0001,diana.wilson@company.com,,,peter.robinson@external.com,11476667,3
E007576,07/13/2010 00:50:00,alice.smith,DSK0003,peter.robinson@dtaa.com,,,alice.smith@partner.com,12775242,0
E007577,11/13/2010 16:21:00,diana.wilson,DSK0005,frank.miller@partner.com,,,diana.wilson@dtaa.com,28634976,2
E007578,01/22/2010 10:43:00,diana.wilson,DSK0002,alice.smith@external.com,peter.robinson@dtaa.com,,diana.wilson@external.com,38557624,1
E007579,12/12/2010 00:55:00,karen.green,LAP0003,peter.robinson@dtaa.com,,,karen.green@dtaa.com,4664222,0
E007580,12/23/2010 21:49:00,iris.lee,DSK0004,iris.lee@external.com,charlie.brown@dtaa.com,,iris.lee@company.com,11194136,0
E007581,11/08/2010 14:41:00,eve.davis,LAP0001,mia.thompson@dtaa.com,,,eve.davis@external.com,16848515,3
E007582,03/10/2010 15:58:00,mia.thompson,DSK0003,diana.wilson@dtaa.com,,,mia.thompson@external.com,23351381,1
E007583,03/02/2010 06:08:00,eve.davis,LAP0003,henry.clark@company.com,mia.thompson@dtaa.com,,eve.davis@external.com,17046505,0
E007584,12/09/2010 10:51:00,charlie.brown,DSK0003,jack.white@dtaa.com,,,charlie.brown@partner.com,15842160,2
E007585,11/03/2010 18:18:00,frank.miller,DSK0004,grace.taylor@partner.com,,leo.harris@dtaa.com,frank.miller@external.com,11247386,1
E007586,06/13/2010 19:14:00,noah.martin,DSK0001,eve.davis@dtaa.com,karen.green@dtaa.com,,noah.martin@dtaa.com,38192025,0
E007587,07/29/2010 02:42:00,charlie.brown,DSK0004,leo.harris@external.com,,karen.green@dtaa.com,charlie.brown@partner.com,20086546,0
